Date,AAPL,MSFT,META,AMZN,TSLA,JPM,XOM,NKE,JNJ,^GSPC
2021-09-15,145.6189422607422,294.4000549316406,371.3262023925781,173.7895050048828,251.94332885742188,140.90756225585938,48.29903793334961,147.8904571533203,146.17596435546875,4480.7001953125
2021-09-16,145.38446044921875,294.786376953125,370.4721374511719,174.41200256347656,252.3300018310547,140.84518432617188,47.785400390625,147.6001434326172,145.99916076660156,4473.75
2021-09-17,142.71693420410156,289.6192321777344,362.18994140625,173.12600708007812,253.163330078125,140.47991943359375,47.22041320800781,146.49496459960938,145.5839080810547,4432.990234375
2021-09-20,139.66835021972656,284.2396240234375,353.2325134277344,167.7864990234375,243.38999938964844,136.27481079101562,45.96200180053711,144.46270751953125,144.7532196044922,4357.72998046875
2021-09-21,140.14712524414062,284.7225036621094,355.000244140625,167.18150329589844,246.4600067138672,136.29258728027344,45.919193267822266,145.183837890625,145.38946533203125,4354.18994140625
2021-09-22,142.5117645263672,288.3732604980469,340.8291931152344,169.00250244140625,250.64666748046875,138.90298461914062,47.263214111328125,147.4502716064453,144.85928344726562,4395.64013671875
2021-09-23,143.46929931640625,289.31976318359375,343.5601501464844,170.8000030517578,251.2133331298828,143.59814453125,48.864051818847656,149.45449829101562,145.68113708496094,4448.97998046875
2021-09-24,143.5572509765625,289.1170349121094,350.5115661621094,171.2760009765625,258.1300048828125,145.25523376464844,49.3006477355957,140.09832763671875,145.2393035888672,4455.47998046875
2021-09-27,142.042724609375,284.1141052246094,351.12725830078125,170.2899932861328,263.78668212890625,148.76544189453125,50.76451110839844,138.64669799804688,144.1876983642578,4443.10986328125
2021-09-28,138.66192626953125,273.8281555175781,338.2869567871094,165.79800415039062,259.1866760253906,147.96359252929688,51.29526901245117,136.08058166503906,143.86956787109375,4352.6298828125
2021-09-29,139.5608673095703,274.291748046875,337.254150390625,165.05599975585938,260.4366760253906,147.84779357910156,51.26103591918945,136.75489807128906,144.9387969970703,4359.4599609375
2021-09-30,138.26132202148438,272.2828674316406,337.0357360839844,164.2519989013672,258.49334716796875,145.83433532714844,50.35360336303711,136.01499938964844,142.7119903564453,4307.5400390625
2021-10-01,139.3849639892578,279.2174072265625,340.6305847167969,164.16299438476562,258.40667724609375,148.89907836914062,52.15988540649414,137.72891235351562,141.80181884765625,4357.0400390625
2021-10-04,135.95535278320312,273.43212890625,323.9670104980469,159.48899841308594,260.510009765625,148.7386932373047,52.83618927001953,137.80381774902344,140.69720458984375,4300.4599609375
2021-10-05,137.88023376464844,278.8890380859375,330.6502685546875,161.0500030517578,260.1966552734375,151.16769409179688,52.750572204589844,139.97665405273438,141.0153045654297,4345.72021484375
2021-10-06,138.74986267089844,283.0902404785156,331.3255920410156,163.10049438476562,260.9166564941406,151.4903106689453,51.783226013183594,139.35848999023438,141.30697631835938,4363.5498046875
2021-10-07,140.01034545898438,284.77081298828125,326.9362487792969,165.1215057373047,264.53668212890625,152.44935607910156,51.92876052856445,142.21498107910156,142.5706024169922,4399.759765625
2021-10-08,139.62925720214844,284.77081298828125,327.7604675292969,164.43099975585938,261.8299865722656,152.5658721923828,53.22997283935547,142.80502319335938,142.2082977294922,4391.33984375
2021-10-11,139.54132080078125,284.1720275878906,323.1924133300781,162.31500244140625,263.9800109863281,149.35714721679688,52.69921875,140.7445831298828,141.60739135742188,4361.18994140625
2021-10-12,138.2710418701172,282.8681945800781,321.5240478515625,162.3665008544922,268.5733337402344,148.20994567871094,52.425270080566406,143.61978149414062,139.34524536132812,4350.64990234375
2021-10-13,137.68482971191406,286.1809387207031,322.2886657714844,164.21400451660156,270.3599853515625,144.30210876464844,52.27973937988281,146.3826446533203,140.67953491210938,4363.7998046875
2021-10-14,140.4695281982422,292.4007263183594,326.2510070800781,164.9929962158203,272.7733459472656,146.51593017578125,53.07588195800781,147.1693115234375,141.48367309570312,4438.259765625
2021-10-15,141.5248565673828,293.8108215332031,322.5072021484375,170.4510040283203,281.010009765625,149.3302764892578,53.58095932006836,147.98411560058594,142.53524780273438,4471.3701171875
2021-10-18,143.19573974609375,296.78558349609375,333.0137939453125,172.33700561523438,290.03668212890625,149.2764892578125,53.555274963378906,149.31402587890625,141.49252319335938,4486.4599609375
2021-10-19,145.35513305664062,297.6935119628906,337.6315002441406,172.20750427246094,288.0899963378906,151.0869903564453,54.35996627807617,147.80616760253906,144.8062286376953,4519.6298828125
2021-10-20,145.8436737060547,296.9015197753906,338.41607666015625,170.7530059814453,288.6000061035156,153.12156677246094,54.65959930419922,148.39617919921875,144.72669982910156,4536.18994140625
2021-10-21,146.05865478515625,300.1369934082031,339.5084228515625,171.75050354003906,298.0,151.92051696777344,53.66657257080078,151.88951110839844,144.39093017578125,4549.77978515625
2021-10-22,145.28672790527344,298.59161376953125,322.358154296875,166.77749633789062,303.2266540527344,153.9640350341797,54.03466796875,153.10704040527344,144.67372131347656,4544.89990234375
2021-10-25,145.2378692626953,297.5968933105469,326.409912109375,166.01849365234375,341.6199951171875,153.2112274169922,55.08762741088867,153.80007934570312,144.9918212890625,4566.47998046875
2021-10-26,145.90237426757812,299.50921630859375,313.6192321777344,168.80349731445312,339.4766540527344,153.62344360351562,56.363155364990234,153.39735412597656,146.46755981445312,4574.7900390625
2021-10-27,145.44308471679688,312.12274169921875,310.0541687011719,169.62449645996094,345.9533386230469,150.4237518310547,54.899295806884766,152.04876708984375,144.69140625,4551.68017578125
2021-10-28,149.07798767089844,313.26239013671875,314.7215881347656,172.32850646972656,359.0133361816406,152.69131469726562,55.053375244140625,154.02487182617188,143.90493774414062,4596.419921875
2021-10-29,146.37135314941406,320.2839050292969,321.325439453125,168.6215057373047,371.3333435058594,152.2700958251953,55.19035720825195,156.67527770996094,143.93141174316406,4605.3798828125
2021-11-01,145.5505828857422,318.11077880859375,327.6910095214844,165.90550231933594,402.86334228515625,152.189453125,56.18338394165039,155.77621459960938,144.05517578125,4613.669921875
2021-11-02,146.5863037109375,321.74224853515625,325.80413818359375,165.6374969482422,390.6666564941406,152.7899627685547,55.48998260498047,157.18101501464844,146.326171875,4630.64990234375
2021-11-03,148.02268981933594,322.5824890136719,329.319580078125,169.1999969482422,404.6199951171875,152.8437042236328,54.72808074951172,161.55467224121094,145.8577880859375,4660.56982421875
2021-11-04,147.5048065185547,324.9391174316406,333.520263671875,173.85000610351562,409.9700012207031,150.83604431152344,55.138999938964844,164.3081512451172,145.4513397216797,4680.06005859375
2021-11-05,148.03317260742188,324.572021484375,338.76361083984375,175.94949340820312,407.36334228515625,150.6209259033203,55.66118240356445,166.24679565429688,144.41744995117188,4697.52978515625
